Review,Label,sentiment,sentiment label,srl label
this ink is great it is as good as higher priced ink  the performance   color quality is very good and i would purchase this product again,"{'PRED': [7], 'PROD1': [1], 'ASP': [14], 'PROD2': [11]}",POSITIVE,"[0, 1, 0]",[[0 2 0 0 0 0 0 0 0 1 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
works better than my radio shack fm antenna which was twice the price and four times bigger than this one,"{'PRED': [1], 'PROD1': [], 'ASP': [12], 'PROD2': [4]}",POSITIVE,"[0, 1, 0]",[[2 0 0 0 2 0 0 0 0 0 1 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
 radio is louder than everything else  radio tuner is much more specific than most us radios screen has a little backlight bleeding doesn't come with a remote,"{'PRED': [9, 10, 11], 'PROD1': [0], 'ASP': [17], 'PROD2': [15]}",POSITIVE,"[0, 1, 0]",[[2 2 0 0 0 0 2 0 0 1 1 0 0 0 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0]]
this was better than expected the sony hdtv picture is excellent and amazon was quick on delivery and the price was hundreds cheaper than other authorized dealers,"{'PRED': [2], 'PROD1': [0], 'ASP': [19], 'PROD2': [6]}",POSITIVE,"[0, 1, 0]",[[0 0 1 0 0 0 2 0 0 0 0 0 4 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0]]
the color ink runs out the same time as the black ink does and i don't even print in color,"{'PRED': [6], 'PROD1': [2], 'ASP': [19], 'PROD2': [11]}",NEGATIVE,"[0, 0, 1]",[[0 0 2 0 0 0 1 0 0 0 0 4 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0]]
it is working and was less than big name computer memory brands  arrived when promised  there is no way to write a review on ram unless it fails to function,"{'PRED': [5], 'PROD1': [0], 'ASP': [29], 'PROD2': [9]}",POSITIVE,"[0, 1, 0]",[[2 0 0 0 0 1 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
this battery pack is a lot better than the sunpak nicad battery  which is discontinued,"{'PRED': [6], 'PROD1': [1], 'ASP': [11], 'PROD2': [9]}",POSITIVE,"[0, 1, 0]",[[0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i concluded i had no choice but to add more to my video camera budget and get something that might actually give me some useable video,"{'PRED': [9], 'PROD1': [], 'ASP': [25], 'PROD2': [13]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 0 0 0 0 0 1 0 0 3 2 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0]]
i satisfied both of my objectives for less than any other hd ready lcd tv i have seen,"{'PRED': [7], 'PROD1': [], 'ASP': [13], 'PROD2': [11]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 1 0 0 0 2 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
it was going to cost me more to rent a screen for a video presentation at a hotel so i bought it instead,"{'PRED': [6], 'PROD1': [0], 'ASP': [13], 'PROD2': [10]}",POSITIVE,"[0, 1, 0]",[[2 0 0 0 0 0 1 0 2 0 2 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
it is lighter to pack around than other screens i've used in the past,"{'PRED': [2], 'PROD1': [0], 'ASP': [8], 'PROD2': [4]}",POSITIVE,"[0, 1, 0]",[[2 0 0 0 2 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
well  it took me less than 5 minutes to setup the device driver  and get it functional,"{'PRED': [4], 'PROD1': [1], 'ASP': [16], 'PROD2': [12]}",POSITIVE,"[0, 1, 0]",[[0 2 0 0 1 0 0 0 0 0 0 0 2 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
the cmos sensor is worse than ccd but it is the best sensor among cmos in this price today,"{'PRED': [4], 'PROD1': [2], 'ASP': [17], 'PROD2': [6]}",POSITIVE,"[0, 1, 0]",[[0 0 2 0 1 0 1 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
the cmos sensor is worse than ccd but it is the best sensor among cmos in this price today,"{'PRED': [4], 'PROD1': [2], 'ASP': [12], 'PROD2': [6]}",POSITIVE,"[0, 1, 0]",[[0 0 2 0 1 0 1 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
the case is well padded and roomy  an excellent choice for those who need to carry more than the camera and an extra battery and memory card,"{'PRED': [16], 'PROD1': [], 'ASP': [25], 'PROD2': [19]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0]]
the case is well padded and roomy  an excellent choice for those who need to carry more than the camera and an extra battery and memory card,"{'PRED': [16], 'PROD1': [], 'ASP': [23], 'PROD2': [19]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0]]
it's newer than smartmedia and compactflash,"{'PRED': [1], 'PROD1': [0], 'ASP': [5], 'PROD2': [3]}",POSITIVE,"[0, 1, 0]",[[2 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
that's a lot better than recording and then discarding disc after disc  when media content is no longer wanted,"{'PRED': [3], 'PROD1': [], 'ASP': [11], 'PROD2': [8]}",POSITIVE,"[0, 1, 0]",[[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
the sound quality is better than the aw-811  and the build quality seems much better,"{'PRED': [4], 'PROD1': [], 'ASP': [10], 'PROD2': [7]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
otherwise it does everything better than any remote i have ever seen except the price of course,"{'PRED': [4], 'PROD1': [1], 'ASP': [14], 'PROD2': [7]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 2 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
not in the same class as a soundblaster but not as expensive either,"{'PRED': [3], 'PROD1': [4], 'ASP': [11], 'PROD2': [7]}",POSITIVE,"[0, 1, 0]",[[0 0 0 1 2 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
the wide screen aspect ratio is great for watching dvds  dvds look fantastic as the tv can handle the higher resolution  you need to use an s-video cable,"{'PRED': [12], 'PROD1': [2], 'ASP': [20], 'PROD2': [15]}",POSITIVE,"[0, 1, 0]",[[0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i expected a lot more from this microsoft product because of the manufacturer and because of the price of the product,"{'PRED': [4], 'PROD1': [], 'ASP': [17], 'PROD2': [7]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
"i keep getting the messaage ""more than one ink tank of the following color is installed "" it is not","{'PRED': [5], 'PROD1': [], 'ASP': [13], 'PROD2': [8]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
"there is a bug ""more than one ink tank of the color is installed"" with no fix from canon","{'PRED': [4], 'PROD1': [], 'ASP': [11], 'PROD2': [7]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 1 0 0 2 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
the 12x card is faster than the regular cards  but keep in mind that it isn't actually 12 times faster  the 12x rating is based on cd-rom transfer rates,"{'PRED': [4], 'PROD1': [2], 'ASP': [20], 'PROD2': [8]}",POSITIVE,"[0, 1, 0]",[[0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0]]
the shuffle seems less of an entry level ipod as it does an attempt to frustrate users into buying regular ipods after the novelty of the shuffle wears off,"{'PRED': [3], 'PROD1': [], 'ASP': [21], 'PROD2': [8]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
after i purchased the ipod shuffle  i found out that it costs $10 less than a new ipod shuffle to have the battery replaced,"{'PRED': [], 'PROD1': [4], 'ASP': [22], 'PROD2': [17]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
it holds 120 songs and is smaller than the ipod nano  not in width size  though,"{'PRED': [6], 'PROD1': [0], 'ASP': [14], 'PROD2': [9]}",POSITIVE,"[0, 1, 0]",[[2 0 0 0 0 0 1 0 0 2 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i cannot expect more from a small digital cam at that price,"{'PRED': [3], 'PROD1': [], 'ASP': [11], 'PROD2': [8]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 1 0 0 0 0 2 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
for less money and better sound i was able to get a subwoofer that shuts itself off after 11 mins of no music input,"{'PRED': [8], 'PROD1': [], 'ASP': [17], 'PROD2': [12]}",NEGATIVE,"[0, 0, 1]",[[0 1 0 0 1 0 0 0 0 0 0 0 2 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i got this product for less than a new wired remote would cost and it gave me the added functionality of wireless,"{'PRED': [5], 'PROD1': [2], 'ASP': [19], 'PROD2': [10]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 1 0 0 0 0 2 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0]]
of course  it's about 20x faster than an inkjet doing photo quality the bottom line is that this is a wonderful printer for the price,"{'PRED': [5], 'PROD1': [2], 'ASP': [10, 11], 'PROD2': [8]}",POSITIVE,"[0, 1, 0]",[[0 0 2 0 0 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
of course  it's about 20x faster than an inkjet doing photo quality the bottom line is that this is a wonderful printer for the price,"{'PRED': [5], 'PROD1': [2], 'ASP': [24], 'PROD2': [8]}",POSITIVE,"[0, 1, 0]",[[0 0 2 0 0 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i can say it was better than fm  because there was no static  no fading in and out  just a solid clean signal,"{'PRED': [5], 'PROD1': [3], 'ASP': [20], 'PROD2': [7]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0]]
would expect a lot more from sennheiser at this price range,"{'PRED': [4], 'PROD1': [], 'ASP': [9], 'PROD2': [6]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 1 0 2 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
nothing worse than expensive wires that snap crackle and pop on you after 1 month,"{'PRED': [1], 'PROD1': [], 'ASP': [12], 'PROD2': [6]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
so in reality it's more of an awesome sxga monitor that's capable of displaying uxga,"{'PRED': [4], 'PROD1': [3], 'ASP': [13], 'PROD2': [9]}",POSITIVE,"[0, 1, 0]",[[0 0 0 2 1 0 0 0 0 2 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
works better than my mazda rx8 oem system at a fraction of the price,"{'PRED': [1], 'PROD1': [], 'ASP': [13], 'PROD2': [4]}",POSITIVE,"[0, 1, 0]",[[2 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
and for less than the canon name brand i think it was a good price,"{'PRED': [2], 'PROD1': [], 'ASP': [14], 'PROD2': [5]}",POSITIVE,"[0, 1, 0]",[[0 0 1 0 0 2 0 0 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
it sounded better than the polk and all other brands in the price range,"{'PRED': [2], 'PROD1': [0], 'ASP': [12], 'PROD2': [5]}",POSITIVE,"[0, 1, 0]",[[2 0 1 0 0 2 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
the video results are way better than the aiptek cameras  which use cmos sensors rather than the more expensive ccd that this camera has,"{'PRED': [5], 'PROD1': [], 'ASP': [18], 'PROD2': [8]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0]]
the video results are way better than the aiptek cameras  which use cmos sensors rather than the more expensive ccd that this camera has,"{'PRED': [5], 'PROD1': [], 'ASP': [13], 'PROD2': [8]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0]]
the sound was better than my altec lansing ahs 302  don't even bother  but after 1 week the flimsy wire started to give me mic static,"{'PRED': [3], 'PROD1': [], 'ASP': [14], 'PROD2': [6]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
battery life is no different than other digital cameras  and in fact battery life was much better than the smaller digital canon powershot camera we took with us,"{'PRED': [4], 'PROD1': [0], 'ASP': [13, 14], 'PROD2': [8]}",POSITIVE,"[0, 1, 0]",[[2 2 0 0 0 0 0 0 0 0 0 0 2 0 0 1 1 0 1 1 1 3 0 0 0 0 0 0 0 0 0 0 0]]
battery life is no different than other digital cameras  and in fact battery life was much better than the smaller digital canon powershot camera we took with us,"{'PRED': [4], 'PROD1': [0], 'ASP': [13], 'PROD2': [8]}",POSITIVE,"[0, 1, 0]",[[2 2 0 0 0 0 0 0 0 0 0 0 2 0 0 1 1 0 1 1 1 3 0 0 0 0 0 0 0 0 0 0 0]]
use iso as low as possible when the iso it's bigger than 200 the noise it's quite visible,"{'PRED': [3], 'PROD1': [1], 'ASP': [14], 'PROD2': [8]}",NEGATIVE,"[0, 0, 1]",[[0 2 0 1 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
card readers make uploading media to a computer 10 times easier when you have more than one digital camera or camcorders that use memory cards,"{'PRED': [14], 'PROD1': [0], 'ASP': [23], 'PROD2': [18]}",POSITIVE,"[0, 1, 0]",[[2 2 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
most laptop bags are designed to carry much more than a laptop and their exterior size shows it,"{'PRED': [7, 8], 'PROD1': [1], 'ASP': [15], 'PROD2': [11]}",NEGATIVE,"[0, 0, 1]",[[0 2 0 0 0 0 0 1 1 0 0 2 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
this also holds up to two pounds of weight which will work with most any newer model of camera  not older video cameras,"{'PRED': [15], 'PROD1': [0], 'ASP': [21], 'PROD2': [18]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
get this if you are looking for some mbs for your psp sandisk is cheaper than sony and it performs faster too,"{'PRED': [14], 'PROD1': [11], 'ASP': [20], 'PROD2': [16]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
this is a heavy  well thought out plug that is easy to solder  well protected and feels much more solid then others,"{'PRED': [10], 'PROD1': [7], 'ASP': [19], 'PROD2': [12]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i was looking at bidding for the camera on  line   but the finally bids were often about the same as the amazon com price or even more,"{'PRED': [], 'PROD1': [7], 'ASP': [23], 'PROD2': [21]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 1 1 0 0 4 0 0 0 0 0 0 0 0 0 0 0]]
i like the cable better than the standard headphone jacks but after this second one i am not buying another one,"{'PRED': [4], 'PROD1': [3], 'ASP': [11], 'PROD2': [8]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i expected more of manfrotto  but alas their like any other cooperation  cutting corners  and raising prices,"{'PRED': [2], 'PROD1': [], 'ASP': [16], 'PROD2': [4]}",NEGATIVE,"[0, 0, 1]",[[0 0 1 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
price is a bit less than the comparable metz 58 af-1,"{'PRED': [4], 'PROD1': [], 'ASP': [10], 'PROD2': [8]}",POSITIVE,"[0, 1, 0]",[[3 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i wanted to add more ram to my ageing dell server and found this for a bargain price at amazon,"{'PRED': [4], 'PROD1': [5], 'ASP': [17], 'PROD2': [9]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0]]
now i prefer american int'l i found this kit to look sturdier than the other kits  and it is solid,"{'PRED': [11], 'PROD1': [8], 'ASP': [20], 'PROD2': [15]}",POSITIVE,"[0, 1, 0]",[[2 0 0 0 0 0 0 0 2 0 0 0 0 0 1 1 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0]]
it has lot more than the regular stylus 35mm-80mm which is one of the best compact cameras,"{'PRED': [2, 3], 'PROD1': [0], 'ASP': [15], 'PROD2': [7]}",POSITIVE,"[0, 1, 0]",[[2 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
it has a great picture  the remote is easy to use  has dts and ac3 outs svideo  3 types of zoom  which is really handy  and much much more,"{'PRED': [8], 'PROD1': [6], 'ASP': [20], 'PROD2': [12]}",POSITIVE,"[0, 1, 0]",[[2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0]]
i've heard this radio is better than the coby digital in the same version  and i don't know if that is true  but i don't think digital is always preferred,"{'PRED': [5], 'PROD1': [3], 'ASP': [13], 'PROD2': [8]}",POSITIVE,"[0, 1, 0]",[[0 0 0 2 0 0 0 0 3 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
is better than the f1 8 because it has a metal adpater and the autofocus is very fast,"{'PRED': [1], 'PROD1': [], 'ASP': [14], 'PROD2': [4]}",POSITIVE,"[0, 1, 0]",[[0 1 0 0 2 0 0 0 0 0 0 0 0 0 3 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
is better than the f1 8 because it has a metal adpater and the autofocus is very fast,"{'PRED': [1], 'PROD1': [], 'ASP': [17], 'PROD2': [4]}",POSITIVE,"[0, 1, 0]",[[0 1 0 0 2 0 0 0 0 0 0 0 0 0 3 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
the oem battery sells for more way than my camera is worth  this lenmar battery was priced right for my application,"{'PRED': [5], 'PROD1': [2], 'ASP': [16], 'PROD2': [9]}",POSITIVE,"[0, 1, 0]",[[0 0 2 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
the oem battery sells for more way than my camera is worth  this lenmar battery was priced right for my application,"{'PRED': [5], 'PROD1': [2], 'ASP': [14], 'PROD2': [9]}",POSITIVE,"[0, 1, 0]",[[0 0 2 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
this item comprises nothing more than some canvas material sewed together  some thin white material  some velcro fasteners  and four metal rods,"{'PRED': [4], 'PROD1': [0], 'ASP': [17], 'PROD2': [7]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
it's more of a satin finish that borders the screen nicely,"{'PRED': [1], 'PROD1': [0], 'ASP': [9], 'PROD2': [4]}",POSITIVE,"[0, 1, 0]",[[2 1 0 0 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
the tv is more than a tv  it is also a large screen monitor for my computer,"{'PRED': [3], 'PROD1': [1], 'ASP': [12], 'PROD2': [6]}",POSITIVE,"[0, 1, 0]",[[0 2 0 1 0 0 2 0 0 1 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
its easier to get the scanner to focus evenly with this,"{'PRED': [1], 'PROD1': [0], 'ASP': [7], 'PROD2': [5]}",POSITIVE,"[0, 1, 0]",[[2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
"their current ""list"" of $399 is $50 higher than the real yamaha list price","{'PRED': [7], 'PROD1': [], 'ASP': [13], 'PROD2': [11]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 0 0 0 1 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
it does much more than my previous dvd recorder which was twice the price,"{'PRED': [2, 3], 'PROD1': [0], 'ASP': [13], 'PROD2': [7]}",POSITIVE,"[0, 1, 0]",[[2 0 1 1 0 0 0 2 0 0 0 1 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
when my mom bought this dvd player a year ago  i was very skeptical since it was $100 less than other dvd with the same functionalities at that time,"{'PRED': [], 'PROD1': [5], 'ASP': [25], 'PROD2': [21]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 1 3 0 0 0 0 0 0 0]]
i can't imagine wanting more out of a camera other than a ruggedized housing or high resolution hdtv video  which is quite unrealistic given its size and cost,"{'PRED': [4], 'PROD1': [], 'ASP': [25], 'PROD2': [8]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i can't imagine wanting more out of a camera other than a ruggedized housing or high resolution hdtv video  which is quite unrealistic given its size and cost,"{'PRED': [4], 'PROD1': [], 'ASP': [18], 'PROD2': [8]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i can't imagine wanting more out of a camera other than a ruggedized housing or high resolution hdtv video  which is quite unrealistic given its size and cost,"{'PRED': [4], 'PROD1': [], 'ASP': [16], 'PROD2': [8]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
this is way better than my old linksys  doesn't drop the connection  data transfer is super fast,"{'PRED': [3], 'PROD1': [0], 'ASP': [16], 'PROD2': [7]}",POSITIVE,"[0, 1, 0]",[[0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
it has the same space as the ipod shuffle at about half the price and works with windows media player which is nice,"{'PRED': [3], 'PROD1': [0], 'ASP': [13], 'PROD2': [7]}",POSITIVE,"[0, 1, 0]",[[2 0 0 1 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
its smaller than ipod or zune  but it has all the functionality that zune has,"{'PRED': [1], 'PROD1': [0], 'ASP': [11], 'PROD2': [3]}",POSITIVE,"[0, 1, 0]",[[2 1 0 2 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
these are way better than the dr dre and all the bose i have heard and at half the price in some cases,"{'PRED': [3], 'PROD1': [], 'ASP': [20], 'PROD2': [7]}",POSITIVE,"[0, 1, 0]",[[2 0 0 1 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0]]
it weighs a lot less than most laser printers  and the price reflects it,"{'PRED': [4], 'PROD1': [0], 'ASP': [11], 'PROD2': [7]}",POSITIVE,"[0, 1, 0]",[[2 0 0 0 1 0 0 2 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
the fuji xd cards are less than olympus 8  image quality,"{'PRED': [5], 'PROD1': [2], 'ASP': [9, 10], 'PROD2': [7]}",NEGATIVE,"[0, 0, 1]",[[0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
as for print speed  it is faster than in ink jet and for personal use  i think that most people would be fine with the speed,"{'PRED': [6], 'PROD1': [4], 'ASP': [25], 'PROD2': [9]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
in its protective case  the zen is about the same size as an ipaq with pc card holder  and neither has a consumer-replacable battery nor does the ipod,"{'PRED': [9], 'PROD1': [5], 'ASP': [23], 'PROD2': [13]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 0 2 0 0 0 1 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
the cartridges clog if not used frequently  using up even more of the expensive ink to clean them  and the scanner resolution is entry level  poor,"{'PRED': [9, 10], 'PROD1': [], 'ASP': [21], 'PROD2': [14]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 0 0 1 0 0 1 1 1 0 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
of course primes larger than a 300 f4 wouldn't fit  many of the medium sized teles could,"{'PRED': [3], 'PROD1': [], 'ASP': [14], 'PROD2': [7]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 1 0 0 0 2 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
